screen_size,color,Y,x,y
0.1,0.7607607607607607,38.186,0.3482,0.3482
0.1,0.26126126126126126,3.375,0.3613,0.3544
0.1,0.7617617617617618,38.197,0.3482,0.3482
0.1,0.26226226226226224,3.371,0.3622,0.3546
0.1,0.7627627627627628,38.174,0.3482,0.3481
0.1,0.26326326326326327,3.368,0.3622,0.3545
0.1,0.7637637637637638,38.449,0.3485,0.3481
0.1,0.26426426426426425,3.383,0.3623,0.3551
0.1,0.7647647647647647,38.439,0.3486,0.3481
0.1,0.2652652652652653,3.53,0.3608,0.3551
0.1,0.7657657657657657,38.472,0.3485,0.3482
0.1,0.26626626626626626,3.515,0.3609,0.3548
0.1,0.7667667667667668,38.446,0.3486,0.3482
0.1,0.26726726726726724,3.52,0.3605,0.3552
0.1,0.7677677677677678,38.451,0.3485,0.3481
0.1,0.2682682682682683,3.518,0.3611,0.3555
0.1,0.7687687687687688,38.461,0.3486,0.3482
0.1,0.26926926926926925,3.645,0.3594,0.3508
0.1,0.7697697697697697,38.459,0.3485,0.3482
0.1,0.2702702702702703,3.637,0.3592,0.3497
0.1,0.7707707707707707,39.171,0.3482,0.3505
0.1,0.27127127127127126,3.646,0.3598,0.3504
0.1,0.7717717717717718,39.166,0.3481,0.3505
0.1,0.27227227227227224,3.645,0.3592,0.3502
0.1,0.7727727727727728,39.174,0.3481,0.3505
0.1,0.2732732732732733,3.715,0.3572,0.3505
0.1,0.7737737737737738,39.161,0.3481,0.3505
0.1,0.27427427427427425,3.718,0.3575,0.3508
0.1,0.7747747747747747,39.658,0.3476,0.3494
0.1,0.2752752752752753,3.726,0.3576,0.3504
0.1,0.7757757757757757,39.659,0.3476,0.3493
0.1,0.27627627627627627,3.724,0.3574,0.3503
0.1,0.7767767767767768,39.658,0.3476,0.3494
0.1,0.2772772772772773,3.817,0.3583,0.348
0.1,0.7777777777777778,39.657,0.3476,0.3493
0.1,0.2782782782782783,3.827,0.3587,0.349
0.1,0.7787787787787788,40.094,0.3486,0.3474
0.1,0.27927927927927926,3.829,0.3591,0.3489
0.1,0.7797797797797797,40.079,0.3486,0.3474
0.1,0.2802802802802803,3.823,0.3587,0.349
0.1,0.7807807807807807,40.08,0.3486,0.3474
0.1,0.28128128128128127,3.993,0.3596,0.3503
0.1,0.7817817817817818,40.084,0.3486,0.3474
0.1,0.2822822822822823,4.0,0.3591,0.3497
0.1,0.7827827827827828,40.554,0.349,0.3474
0.1,0.2832832832832833,4.012,0.3594,0.3506
0.1,0.7837837837837838,40.555,0.349,0.3474
0.1,0.28428428428428426,4.005,0.3591,0.3499
0.1,0.7847847847847848,40.535,0.349,0.3474
0.1,0.2852852852852853,4.196,0.3543,0.3519
0.1,0.7857857857857857,40.54,0.3491,0.3474
0.1,0.2862862862862863,4.21,0.3548,0.3518
0.1,0.7867867867867868,41.166,0.3495,0.3481
0.1,0.2872872872872873,4.204,0.3545,0.3518
0.1,0.7877877877877878,41.174,0.3495,0.3481
0.1,0.2882882882882883,4.197,0.3545,0.3513
0.1,0.7887887887887888,41.163,0.3495,0.3481
0.1,0.28928928928928926,4.153,0.357,0.3498
0.1,0.7897897897897898,41.157,0.3495,0.3481
0.1,0.2902902902902903,4.166,0.3568,0.3507
0.1,0.7907907907907907,41.492,0.35,0.3481
0.1,0.2912912912912913,4.16,0.3569,0.3503
0.1,0.7917917917917918,41.506,0.3499,0.3481
0.1,0.2922922922922923,4.38,0.3577,0.352
0.1,0.7927927927927928,41.472,0.3499,0.3481
0.1,0.2932932932932933,4.381,0.3585,0.3521
0.1,0.7937937937937938,41.503,0.3499,0.3481
0.1,0.29429429429429427,4.391,0.3581,0.3519
0.1,0.7947947947947948,41.876,0.3506,0.3484
0.1,0.2952952952952953,4.39,0.3583,0.3518
0.1,0.7957957957957957,41.866,0.3506,0.3483
0.1,0.2962962962962963,4.509,0.356,0.3499
0.1,0.7967967967967968,41.869,0.3506,0.3483
0.1,0.2972972972972973,4.506,0.3553,0.3498
0.1,0.7977977977977978,41.848,0.3506,0.3483
0.1,0.2982982982982983,4.503,0.3556,0.3499
0.1,0.7987987987987988,42.136,0.3525,0.3512
0.1,0.29929929929929927,4.509,0.3556,0.3499
0.1,0.7997997997997998,42.141,0.3525,0.3512
0.1,0.3003003003003003,4.635,0.3544,0.3488
0.1,0.8008008008008007,42.153,0.3525,0.3512
0.1,0.3013013013013013,4.639,0.3544,0.3492
0.1,0.8018018018018018,42.131,0.3525,0.3512
0.1,0.3023023023023023,4.632,0.3545,0.3491
0.1,0.8028028028028028,42.161,0.3525,0.3512
0.1,0.3033033033033033,4.621,0.3549,0.3492
0.1,0.8038038038038038,42.155,0.3525,0.3512
0.1,0.30430430430430433,4.703,0.3603,0.3528
0.1,0.8048048048048048,42.16,0.3525,0.3512
0.1,0.3053053053053053,4.692,0.3602,0.3526
0.1,0.8058058058058059,42.157,0.3525,0.3512
0.1,0.3063063063063063,4.693,0.3604,0.3528
0.1,0.8068068068068068,43.056,0.3517,0.3491
0.1,0.3073073073073073,4.711,0.36,0.353
0.1,0.8078078078078078,43.061,0.3517,0.3491
0.1,0.3083083083083083,4.976,0.3587,0.3533
0.1,0.8088088088088088,43.08,0.3517,0.3491
0.1,0.30930930930930933,4.957,0.3588,0.3531
0.1,0.8098098098098098,43.066,0.3517,0.3492
0.1,0.3103103103103103,4.963,0.359,0.3532
0.1,0.8108108108108109,43.946,0.3518,0.3508
0.1,0.3113113113113113,4.975,0.3583,0.3529
0.1,0.8118118118118118,43.928,0.3518,0.3508
0.1,0.3123123123123123,5.132,0.3537,0.3476
0.1,0.8128128128128128,43.951,0.3518,0.3508
0.1,0.3133133133133133,5.123,0.3536,0.3476
0.1,0.8138138138138138,43.945,0.3518,0.3508
0.1,0.31431431431431434,5.124,0.3535,0.3472
0.1,0.8148148148148148,44.401,0.351,0.3493
0.1,0.3153153153153153,5.135,0.3538,0.3475
0.1,0.8158158158158159,44.406,0.351,0.3495
0.1,0.3163163163163163,5.194,0.3579,0.3542
0.1,0.8168168168168168,44.396,0.351,0.3494
0.1,0.3173173173173173,5.198,0.3575,0.3542
0.1,0.8178178178178178,44.402,0.351,0.3494
0.1,0.3183183183183183,5.186,0.3577,0.3543
0.1,0.8188188188188188,44.665,0.3515,0.3496
0.1,0.31931931931931934,5.182,0.3576,0.3539
0.1,0.8198198198198198,44.691,0.3515,0.3497
0.1,0.3203203203203203,5.319,0.357,0.3534
0.1,0.8208208208208209,44.692,0.3515,0.3496
0.1,0.3213213213213213,5.314,0.3567,0.3537
0.1,0.8218218218218218,45.234,0.3509,0.3493
0.1,0.32232232232232233,5.301,0.3566,0.3534
0.1,0.8228228228228228,45.217,0.3509,0.3493
0.1,0.3233233233233233,5.3,0.357,0.3537
0.1,0.8238238238238238,45.229,0.3509,0.3493
0.1,0.32432432432432434,5.447,0.3574,0.3525
0.1,0.8248248248248248,45.219,0.3509,0.3493
0.1,0.3253253253253253,5.447,0.3571,0.3526
0.1,0.8258258258258259,45.217,0.3509,0.3493
0.1,0.3263263263263263,5.454,0.3578,0.3524
0.1,0.8268268268268268,45.2,0.3509,0.3494
0.1,0.32732732732732733,5.449,0.3574,0.3525
0.1,0.8278278278278278,45.231,0.3509,0.3493
0.1,0.3283283283283283,5.562,0.3571,0.3529
0.1,0.8288288288288288,45.228,0.3509,0.3493
0.1,0.32932932932932935,5.552,0.3572,0.3526
0.1,0.8298298298298298,45.776,0.3509,0.35
0.1,0.3303303303303303,5.557,0.3573,0.3527
0.1,0.8308308308308309,45.801,0.3508,0.35
0.1,0.3313313313313313,5.548,0.357,0.3527
0.1,0.8318318318318318,45.797,0.3508,0.35
0.1,0.33233233233233234,5.848,0.3567,0.3556
0.1,0.8328328328328328,45.81,0.3509,0.35
0.1,0.3333333333333333,5.845,0.3569,0.3559
0.1,0.8338338338338338,46.692,0.3503,0.3498
0.1,0.33433433433433435,5.841,0.3564,0.3556
0.1,0.8348348348348348,46.692,0.3503,0.3498
0.1,0.3353353353353353,5.848,0.3565,0.3556
0.1,0.8358358358358359,46.68,0.3504,0.3499
0.1,0.3363363363363363,5.916,0.3555,0.3524
0.1,0.8368368368368369,46.711,0.3504,0.3498
0.1,0.33733733733733734,5.916,0.3552,0.3521
0.1,0.8378378378378378,47.23,0.3508,0.3509
0.1,0.3383383383383383,5.922,0.355,0.3521
0.1,0.8388388388388388,47.232,0.3508,0.3508
0.1,0.33933933933933935,5.924,0.3553,0.3525
0.1,0.8398398398398398,47.255,0.3508,0.3509
0.1,0.34034034034034033,6.101,0.3546,0.3514
0.1,0.8408408408408409,47.248,0.3508,0.3508
0.1,0.34134134134134136,6.103,0.355,0.3515
0.1,0.8418418418418419,47.699,0.3506,0.3491
0.1,0.34234234234234234,6.093,0.3548,0.3511
0.1,0.8428428428428428,47.714,0.3505,0.3491
0.1,0.3433433433433433,6.151,0.355,0.3511
0.1,0.8438438438438438,47.682,0.3506,0.3491
0.1,0.34434434434434436,6.14,0.3552,0.3511
0.1,0.8448448448448448,47.655,0.3506,0.3491
0.1,0.34534534534534533,6.151,0.3551,0.3516
0.1,0.8458458458458459,48.075,0.3505,0.3478
0.1,0.34634634634634637,6.147,0.3551,0.3511
0.1,0.8468468468468469,48.087,0.3504,0.3478
0.1,0.34734734734734735,6.519,0.3543,0.3515
0.1,0.8478478478478478,48.046,0.3505,0.3478
0.1,0.3483483483483483,6.528,0.354,0.3522
0.1,0.8488488488488488,48.055,0.3505,0.3478
0.1,0.34934934934934936,6.519,0.3544,0.3518
0.1,0.8498498498498498,48.897,0.3517,0.3492
0.1,0.35035035035035034,6.525,0.3541,0.3515
0.1,0.8508508508508509,48.899,0.3518,0.3493
0.1,0.35135135135135137,6.551,0.358,0.3532
0.1,0.8518518518518519,48.894,0.3517,0.3492
0.1,0.35235235235235235,6.547,0.3582,0.3533
0.1,0.8528528528528528,48.891,0.3517,0.3493
0.1,0.3533533533533533,6.546,0.3582,0.3534
0.1,0.8538538538538538,48.913,0.3517,0.3493
0.1,0.35435435435435436,6.543,0.3582,0.3528
0.1,0.8548548548548548,48.908,0.3518,0.3493
0.1,0.35535535535535534,6.787,0.3588,0.3538
0.1,0.8558558558558559,48.912,0.3517,0.3492
0.1,0.3563563563563564,6.786,0.3591,0.3541
0.1,0.8568568568568569,48.9,0.3517,0.3493
0.1,0.35735735735735735,6.775,0.3588,0.3533
0.1,0.8578578578578578,49.182,0.3516,0.3492
0.1,0.35835835835835833,6.769,0.3589,0.3537
0.1,0.8588588588588588,49.219,0.3517,0.3491
0.1,0.35935935935935936,6.809,0.3586,0.354
0.1,0.8598598598598598,49.221,0.3516,0.3492
0.1,0.36036036036036034,6.804,0.359,0.3538
0.1,0.8608608608608609,49.963,0.3504,0.3491
0.1,0.3613613613613614,6.797,0.359,0.3542
0.1,0.8618618618618619,49.964,0.3504,0.3491
0.1,0.36236236236236236,6.81,0.3591,0.354
0.1,0.8628628628628628,49.983,0.3504,0.349
0.1,0.36336336336336333,6.989,0.3547,0.353
0.1,0.8638638638638638,49.992,0.3504,0.3491
0.1,0.36436436436436437,6.979,0.3545,0.3524
0.1,0.8648648648648649,50.662,0.3497,0.3489
0.1,0.36536536536536535,6.989,0.3546,0.3528
0.1,0.8658658658658659,50.63,0.3496,0.3489
0.1,0.3663663663663664,6.981,0.3544,0.3526
0.1,0.8668668668668669,50.643,0.3497,0.3489
0.1,0.36736736736736736,7.31,0.3535,0.3483
0.1,0.8678678678678678,50.65,0.3497,0.3489
0.1,0.3683683683683684,7.312,0.3536,0.3481
0.1,0.8688688688688688,51.261,0.3508,0.349
0.1,0.36936936936936937,7.297,0.3537,0.3479
0.1,0.8698698698698699,51.232,0.3509,0.349
0.1,0.37037037037037035,7.296,0.3538,0.3483
0.1,0.8708708708708709,51.249,0.3509,0.3489
0.1,0.3713713713713714,7.285,0.3527,0.3483
0.1,0.8718718718718719,51.258,0.3509,0.349
0.1,0.37237237237237236,7.289,0.3528,0.3484
0.1,0.8728728728728729,51.745,0.3514,0.3492
0.1,0.3733733733733734,7.281,0.3528,0.3484
0.1,0.8738738738738738,51.745,0.3514,0.3492
0.1,0.3743743743743744,7.281,0.3527,0.3482
0.1,0.8748748748748749,51.731,0.3515,0.3492
0.1,0.37537537537537535,7.708,0.3533,0.3509
0.1,0.8758758758758759,51.728,0.3514,0.3492
0.1,0.3763763763763764,7.72,0.353,0.3508
0.1,0.8768768768768769,52.413,0.3506,0.3492
0.1,0.37737737737737737,7.715,0.3529,0.3508
0.1,0.8778778778778779,52.408,0.3506,0.3492
0.1,0.3783783783783784,7.701,0.3531,0.351
0.1,0.8788788788788788,52.402,0.3505,0.3492
0.1,0.3793793793793794,7.732,0.356,0.3489
0.1,0.8798798798798799,52.425,0.3506,0.3492
0.1,0.38038038038038036,7.732,0.3564,0.3488
0.1,0.8808808808808809,52.412,0.3506,0.3491
0.1,0.3813813813813814,7.733,0.3561,0.3487
0.1,0.8818818818818819,52.434,0.3506,0.3492
0.1,0.38238238238238237,7.73,0.3561,0.3487
0.1,0.8828828828828829,52.414,0.3505,0.3491
0.1,0.3833833833833834,8.129,0.3519,0.3457
0.1,0.8838838838838838,52.402,0.3506,0.3491
0.1,0.3843843843843844,8.128,0.3519,0.3457
0.1,0.8848848848848849,53.173,0.3497,0.3478
0.1,0.38538538538538536,8.136,0.3519,0.3459
0.1,0.8858858858858859,53.156,0.3497,0.3479
0.1,0.3863863863863864,8.131,0.352,0.3457
0.1,0.8868868868868869,53.177,0.3497,0.3479
0.1,0.38738738738738737,8.142,0.3521,0.3498
0.1,0.8878878878878879,53.154,0.3498,0.3479
0.1,0.3883883883883884,8.14,0.352,0.3494
0.1,0.8888888888888888,54.11,0.3498,0.3484
0.1,0.3893893893893894,8.151,0.352,0.3497
0.1,0.8898898898898899,54.135,0.3498,0.3484
0.1,0.39039039039039036,8.22,0.3564,0.3501
0.1,0.8908908908908909,54.12,0.3498,0.3484
0.1,0.3913913913913914,8.219,0.3565,0.35
0.1,0.8918918918918919,54.11,0.3498,0.3484
0.1,0.3923923923923924,8.231,0.3568,0.3502
0.1,0.8928928928928929,54.3,0.3498,0.3487
0.1,0.3933933933933934,8.23,0.3565,0.3501
0.1,0.8938938938938938,54.355,0.3498,0.3487
0.1,0.3943943943943944,8.576,0.3537,0.3504
0.1,0.8948948948948949,54.355,0.3499,0.3488
0.1,0.39539539539539537,8.574,0.354,0.3506
0.1,0.8958958958958959,54.328,0.3499,0.3487
0.1,0.3963963963963964,8.572,0.3538,0.3504
0.1,0.8968968968968969,55.245,0.3508,0.3495
0.1,0.3973973973973974,8.575,0.3543,0.3505
0.1,0.8978978978978979,55.249,0.3507,0.3495
0.1,0.3983983983983984,8.783,0.3531,0.3478
0.1,0.8988988988988988,55.25,0.3508,0.3495
0.1,0.3993993993993994,8.787,0.3531,0.348
0.1,0.8998998998998999,55.273,0.3507,0.3495
0.1,0.40040040040040037,8.795,0.3531,0.3479
0.1,0.9009009009009009,55.742,0.3501,0.3477
0.1,0.4014014014014014,8.79,0.3533,0.348
0.1,0.9019019019019019,55.77,0.3501,0.3477
0.1,0.4024024024024024,8.963,0.3523,0.3492
0.1,0.9029029029029029,55.742,0.35,0.3476
0.1,0.4034034034034034,8.96,0.3526,0.3494
0.1,0.9039039039039038,55.744,0.35,0.3476
0.1,0.4044044044044044,8.973,0.3524,0.3495
0.1,0.9049049049049049,55.751,0.35,0.3476
0.1,0.40540540540540543,8.98,0.3525,0.3495
0.1,0.9059059059059059,55.768,0.3501,0.3477
0.1,0.4064064064064064,9.087,0.3563,0.3525
0.1,0.9069069069069069,55.775,0.35,0.3477
0.1,0.4074074074074074,9.088,0.3566,0.353
0.1,0.9079079079079079,55.772,0.35,0.3476
0.1,0.4084084084084084,9.076,0.3565,0.3524
0.1,0.9089089089089089,56.179,0.3498,0.3472
0.1,0.4094094094094094,9.078,0.3565,0.3527
0.1,0.9099099099099099,56.199,0.3498,0.3472
0.1,0.41041041041041043,9.353,0.3527,0.3483
0.1,0.9109109109109109,56.189,0.3498,0.3472
0.1,0.4114114114114114,9.353,0.3527,0.3484
0.1,0.9119119119119119,57.588,0.3497,0.3474
0.1,0.4124124124124124,9.338,0.353,0.3485
0.1,0.9129129129129129,57.587,0.3497,0.3474
0.1,0.4134134134134134,9.349,0.3529,0.3483
0.1,0.9139139139139139,57.598,0.3497,0.3474
0.1,0.4144144144144144,9.473,0.3545,0.3507
0.1,0.914914914914915,57.61,0.3496,0.3474
0.1,0.41541541541541543,9.469,0.3546,0.3507
0.1,0.9159159159159159,58.165,0.3491,0.3476
0.1,0.4164164164164164,9.467,0.3545,0.3508
0.1,0.9169169169169169,58.171,0.3492,0.3476
0.1,0.4174174174174174,9.468,0.3547,0.3507
0.1,0.9179179179179179,58.162,0.3491,0.3476
0.1,0.4184184184184184,9.603,0.3519,0.3474
0.1,0.9189189189189189,58.195,0.3491,0.3476
0.1,0.4194194194194194,9.587,0.3519,0.3472
0.1,0.91991991991992,58.155,0.3491,0.3476
0.1,0.42042042042042044,9.601,0.3521,0.3476
0.1,0.9209209209209209,58.174,0.3491,0.3476
0.1,0.4214214214214214,9.594,0.352,0.3473
0.1,0.9219219219219219,58.179,0.3491,0.3476
0.1,0.4224224224224224,9.98,0.3537,0.3522
0.1,0.9229229229229229,58.194,0.3491,0.3476
0.1,0.42342342342342343,9.982,0.3539,0.3525
0.1,0.9239239239239239,59.243,0.3479,0.3474
0.1,0.4244244244244244,9.973,0.3538,0.3522
0.1,0.924924924924925,59.229,0.3479,0.3474
0.1,0.42542542542542544,9.96,0.354,0.3523
0.1,0.9259259259259259,59.256,0.348,0.3474
0.1,0.4264264264264264,10.19,0.3524,0.351
0.1,0.9269269269269269,59.256,0.3479,0.3473
0.1,0.4274274274274274,10.185,0.3525,0.3511
0.1,0.9279279279279279,59.433,0.3498,0.348
0.1,0.42842842842842843,10.181,0.3524,0.3512
0.1,0.9289289289289289,59.445,0.3498,0.348
0.1,0.4294294294294294,10.186,0.3522,0.351
0.1,0.92992992992993,59.415,0.3498,0.348
0.1,0.43043043043043044,10.282,0.355,0.3511
0.1,0.9309309309309309,59.416,0.3498,0.348
0.1,0.4314314314314314,10.284,0.3549,0.351
0.1,0.9319319319319319,60.113,0.3496,0.3479
0.1,0.43243243243243246,10.28,0.355,0.3512
0.1,0.9329329329329329,60.154,0.3497,0.348
0.1,0.43343343343343343,10.421,0.3548,0.3502
0.1,0.933933933933934,60.136,0.3496,0.348
0.1,0.4344344344344344,10.426,0.355,0.3502
0.1,0.934934934934935,60.107,0.3496,0.348
0.1,0.43543543543543545,10.432,0.355,0.3505
0.1,0.9359359359359359,61.404,0.3485,0.3473
0.1,0.4364364364364364,10.429,0.355,0.3504
0.1,0.9369369369369369,61.357,0.3485,0.3473
0.1,0.43743743743743746,10.695,0.3505,0.3508
0.1,0.9379379379379379,61.36,0.3485,0.3472
0.1,0.43843843843843844,10.706,0.3504,0.3508
0.1,0.938938938938939,61.361,0.3485,0.3473
0.1,0.4394394394394394,10.687,0.3505,0.3507
0.1,0.93993993993994,61.393,0.3485,0.3473
0.1,0.44044044044044045,10.713,0.3503,0.3508
0.1,0.9409409409409409,61.382,0.3485,0.3473
0.1,0.44144144144144143,10.913,0.3546,0.3524
0.1,0.9419419419419419,61.376,0.3486,0.3473
0.1,0.44244244244244246,10.906,0.3544,0.3524
0.1,0.9429429429429429,61.376,0.3485,0.3473
0.1,0.44344344344344344,10.927,0.3546,0.3525
0.1,0.943943943943944,61.854,0.3486,0.3472
0.1,0.4444444444444444,10.924,0.3546,0.3527
0.1,0.944944944944945,61.846,0.3486,0.3472
0.1,0.44544544544544545,11.228,0.3552,0.352
0.1,0.9459459459459459,61.87,0.3486,0.3472
0.1,0.44644644644644643,11.231,0.3552,0.3521
0.1,0.9469469469469469,61.856,0.3486,0.3472
0.1,0.44744744744744747,11.226,0.3555,0.3521
0.1,0.9479479479479479,64.114,0.3466,0.3477
0.1,0.44844844844844844,11.225,0.3552,0.352
0.1,0.948948948948949,64.14,0.3466,0.3477
0.1,0.4494494494494494,11.358,0.355,0.3516
0.1,0.94994994994995,64.139,0.3466,0.3478
0.1,0.45045045045045046,11.346,0.3549,0.3517
0.1,0.950950950950951,64.151,0.3466,0.3478
0.1,0.45145145145145144,11.341,0.3548,0.3515
0.1,0.9519519519519519,64.139,0.3466,0.3477
0.1,0.45245245245245247,11.359,0.3547,0.3517
0.1,0.9529529529529529,64.16,0.3466,0.3478
0.1,0.45345345345345345,11.459,0.3545,0.3499
0.1,0.953953953953954,64.166,0.3466,0.3478
0.1,0.4544544544544544,11.46,0.3548,0.3497
0.1,0.954954954954955,64.182,0.3466,0.3478
0.1,0.45545545545545546,11.46,0.3546,0.3497
0.1,0.955955955955956,63.899,0.3475,0.3467
0.1,0.45645645645645644,11.46,0.3548,0.35
0.1,0.9569569569569569,63.897,0.3475,0.3467
0.1,0.4574574574574575,11.75,0.353,0.349
0.1,0.9579579579579579,63.923,0.3475,0.3467
0.1,0.45845845845845845,11.732,0.353,0.3491
0.1,0.958958958958959,63.875,0.3475,0.3467
0.1,0.45945945945945943,11.73,0.3529,0.349
0.1,0.95995995995996,64.354,0.3492,0.3469
0.1,0.46046046046046046,11.742,0.353,0.3491
0.1,0.960960960960961,64.366,0.3492,0.3469
0.1,0.46146146146146144,12.131,0.3519,0.349
0.1,0.9619619619619619,64.34,0.3492,0.3469
0.1,0.4624624624624625,12.116,0.3519,0.349
0.1,0.9629629629629629,65.298,0.3491,0.3469
0.1,0.46346346346346345,12.124,0.3521,0.349
0.1,0.963963963963964,65.324,0.3491,0.3469
0.1,0.46446446446446443,12.127,0.352,0.3489
0.1,0.964964964964965,65.309,0.3491,0.3469
0.1,0.46546546546546547,12.353,0.3526,0.3503
0.1,0.965965965965966,65.334,0.3491,0.3469
0.1,0.46646646646646645,12.343,0.3528,0.3504
0.1,0.9669669669669669,65.297,0.3498,0.3482
0.1,0.4674674674674675,12.34,0.3526,0.3501
0.1,0.9679679679679679,65.316,0.3499,0.3482
0.1,0.46846846846846846,12.347,0.3526,0.3501
0.1,0.968968968968969,65.309,0.3499,0.3482
0.1,0.4694694694694695,12.593,0.3535,0.352
0.1,0.96996996996997,65.311,0.3498,0.3482
0.1,0.47047047047047047,12.595,0.3535,0.352
0.1,0.970970970970971,67.093,0.3489,0.3516
0.1,0.47147147147147145,12.605,0.3535,0.352
0.1,0.9719719719719719,67.098,0.3489,0.3516
0.1,0.4724724724724725,12.611,0.3536,0.352
0.1,0.9729729729729729,67.112,0.3488,0.3516
0.1,0.47347347347347346,13.011,0.3492,0.3473
0.1,0.973973973973974,67.106,0.3489,0.3516
0.1,0.4744744744744745,13.014,0.349,0.3473
0.1,0.974974974974975,67.102,0.3489,0.3517
0.1,0.4754754754754755,13.004,0.3492,0.3474
0.1,0.975975975975976,67.09,0.3489,0.3516
0.1,0.47647647647647645,12.995,0.3491,0.3472
0.1,0.9769769769769769,67.071,0.3489,0.3516
0.1,0.4774774774774775,13.003,0.3492,0.3474
0.1,0.9779779779779779,67.098,0.3489,0.3516
0.1,0.47847847847847846,12.996,0.3491,0.3473
0.1,0.978978978978979,67.571,0.3487,0.3487
0.1,0.4794794794794795,13.012,0.3491,0.3474
0.1,0.97997997997998,67.556,0.3487,0.3486
0.1,0.4804804804804805,13.164,0.3546,0.3523
0.1,0.980980980980981,67.571,0.3486,0.3486
0.1,0.48148148148148145,13.168,0.3547,0.3523
0.1,0.9819819819819819,67.574,0.3487,0.3486
0.1,0.4824824824824825,13.163,0.3547,0.3523
0.1,0.9829829829829829,68.066,0.3476,0.3472
0.1,0.48348348348348347,13.158,0.3546,0.3522
0.1,0.983983983983984,68.092,0.3476,0.3472
0.1,0.4844844844844845,13.565,0.3513,0.3508
0.1,0.984984984984985,68.046,0.3476,0.3472
0.1,0.4854854854854855,13.577,0.3516,0.3512
0.1,0.985985985985986,68.083,0.3476,0.3472
0.1,0.48648648648648646,13.582,0.3513,0.351
0.1,0.986986986986987,69.016,0.3466,0.3459
0.1,0.4874874874874875,13.573,0.3514,0.3511
0.1,0.9879879879879879,68.989,0.3466,0.3459
0.1,0.48848848848848847,13.842,0.3523,0.3528
0.1,0.988988988988989,69.007,0.3466,0.3459
0.1,0.4894894894894895,13.835,0.3525,0.353
0.1,0.98998998998999,68.983,0.3466,0.3459
0.1,0.4904904904904905,13.841,0.3525,0.3528
0.1,0.990990990990991,69.998,0.3479,0.3472
0.1,0.49149149149149146,13.842,0.3522,0.3527
0.1,0.991991991991992,70.005,0.3479,0.3472
0.1,0.4924924924924925,14.018,0.352,0.3525
0.1,0.992992992992993,69.977,0.3479,0.3472
0.1,0.4934934934934935,14.017,0.352,0.3526
0.1,0.993993993993994,69.992,0.3479,0.3472
0.1,0.4944944944944945,14.01,0.3521,0.3526
0.1,0.994994994994995,70.162,0.3498,0.3491
0.1,0.4954954954954955,14.024,0.352,0.3524
0.1,0.995995995995996,70.168,0.3498,0.3492
0.1,0.4964964964964965,14.364,0.352,0.3467
0.1,0.996996996996997,70.158,0.3498,0.3491
0.1,0.4974974974974975,14.348,0.3519,0.3465
0.1,0.997997997997998,70.171,0.3498,0.3491
0.1,0.4984984984984985,14.358,0.352,0.3467
0.1,0.998998998998999,70.961,0.3504,0.3483
0.1,0.4994994994994995,14.367,0.352,0.3465
0.1,1.0,70.98,0.3504,0.3483
0.2,0.0,,,
0.2,0.5005005005005005,14.512,0.3529,0.351
0.2,0.001001001001001001,,,
0.2,0.5015015015015015,14.475,0.3528,0.3509
0.2,0.002002002002002002,,,
0.2,0.5025025025025025,14.456,0.3528,0.3508
0.2,0.003003003003003003,0.023,0.3276,0.3966
0.2,0.5035035035035035,14.443,0.353,0.3509
0.2,0.004004004004004004,0.022,0.3676,0.3235
0.2,0.5045045045045045,14.524,0.3531,0.3499
0.2,0.005005005005005005,0.014,0.375,0.2917
0.2,0.5055055055055055,14.519,0.3533,0.3499
0.2,0.006006006006006006,0.011,0.2273,0.25
0.2,0.5065065065065065,14.522,0.3533,0.35
0.2,0.007007007007007007,0.033,0.3243,0.2973
0.2,0.5075075075075075,14.524,0.3532,0.3499
0.2,0.008008008008008008,0.033,0.3282,0.2519
0.2,0.5085085085085085,15.179,0.3514,0.3553
0.2,0.009009009009009009,0.035,0.2913,0.2756
0.2,0.5095095095095095,15.177,0.3514,0.3553
0.2,0.01001001001001001,0.054,0.3006,0.3313
0.2,0.5105105105105106,15.18,0.3514,0.3551
0.2,0.011011011011011011,0.057,0.2928,0.3149
0.2,0.5115115115115115,15.176,0.3513,0.3551
0.2,0.012012012012012012,0.051,0.3219,0.3493
0.2,0.5125125125125125,15.311,0.3512,0.3548
0.2,0.013013013013013013,0.051,0.3182,0.3312
0.2,0.5135135135135135,15.305,0.3513,0.355
0.2,0.014014014014014014,0.063,0.3296,0.352
0.2,0.5145145145145145,15.297,0.3513,0.3549
0.2,0.015015015015015015,0.062,0.3351,0.3196
0.2,0.5155155155155156,15.307,0.3513,0.3549
0.2,0.016016016016016016,0.069,0.3232,0.3485
0.2,0.5165165165165165,15.469,0.3512,0.3487
0.2,0.017017017017017015,0.069,0.3365,0.327
0.2,0.5175175175175175,15.46,0.351,0.3486
0.2,0.018018018018018018,0.092,0.3065,0.3525
